label_disease_nm,gender,age,breed,eye_position,age_mean
비궤양성각막염,암컷,1,American Shorthair,Right Eye,5.95
비궤양성각막염,암컷,12,American Shorthair,Left Eye,5.95
비궤양성각막염,암컷,1,American Shorthair,Right Eye,5.95
비궤양성각막염,수컷,10,American Shorthair,Left Eye,5.95
비궤양성각막염,암컷,12,American Shorthair,Left Eye,5.95
비궤양성각막염,암컷,12,American Shorthair,Left Eye,5.95
비궤양성각막염,암컷,12,American Shorthair,Right Eye,5.95
비궤양성각막염,암컷,12,American Shorthair,Left Eye,5.95
비궤양성각막염,암컷,12,American Shorthair,Left Eye,5.95
비궤양성각막염,암컷,12,American Shorthair,Right Eye,5.95
비궤양성각막염,암컷,12,American Shorthair,Right Eye,5.95
비궤양성각막염,암컷,12,American Shorthair,Right Eye,5.95
비궤양성각막염,암컷,12,American Shorthair,Left Eye,5.95
비궤양성각막염,암컷,1,American Shorthair,Right Eye,5.95
비궤양성각막염,암컷,12,American Shorthair,Left Eye,5.95
비궤양성각막염,수컷,10,American Shorthair,Right Eye,5.95
비궤양성각막염,암컷,12,American Shorthair,Left Eye,5.95
비궤양성각막염,암컷,4,American Shorthair,Left Eye,5.95
비궤양성각막염,수컷,2,American Shorthair,Right Eye,5.95
비궤양성각막염,수컷,2,American Shorthair,Left Eye,5.95
비궤양성각막염,수컷,4,American Shorthair,Right Eye,5.95
비궤양성각막염,수컷,2,American Shorthair,Left Eye,5.95
비궤양성각막염,암컷,6,American Shorthair,Right Eye,5.95
비궤양성각막염,암컷,9,American Shorthair,Right Eye,5.95
비궤양성각막염,수컷,2,American Shorthair,Right Eye,5.95
비궤양성각막염,수컷,4,American Shorthair,Right Eye,5.95
비궤양성각막염,암컷,9,American Shorthair,Right Eye,5.95
비궤양성각막염,수컷,2,American Shorthair,Left Eye,5.95
비궤양성각막염,수컷,2,American Shorthair,Left Eye,5.95
비궤양성각막염,암컷,0,American Shorthair,Left Eye,5.95
비궤양성각막염,암컷,0,American Shorthair,Left Eye,5.95
비궤양성각막염,암컷,4,American Shorthair,Right Eye,5.95
비궤양성각막염,수컷,2,American Shorthair,Right Eye,5.95
비궤양성각막염,수컷,2,American Shorthair,Left Eye,5.95
비궤양성각막염,암컷,9,American Shorthair,Left Eye,5.95
비궤양성각막염,수컷,4,American Shorthair,Left Eye,5.95
비궤양성각막염,암컷,9,American Shorthair,Right Eye,5.95
비궤양성각막염,암컷,9,American Shorthair,Left Eye,5.95
비궤양성각막염,수컷,2,American Shorthair,Left Eye,5.95
비궤양성각막염,수컷,2,American Shorthair,Right Eye,5.95
비궤양성각막염,암컷,4,American Shorthair,Right Eye,5.95
비궤양성각막염,수컷,4,American Shorthair,Left Eye,5.95
비궤양성각막염,암컷,9,American Shorthair,Left Eye,5.95
비궤양성각막염,수컷,2,American Shorthair,Left Eye,5.95
비궤양성각막염,암컷,6,American Shorthair,Left Eye,5.95
비궤양성각막염,수컷,2,American Shorthair,Right Eye,5.95
비궤양성각막염,암컷,6,American Shorthair,Left Eye,5.95
비궤양성각막염,암컷,9,American Shorthair,Right Eye,5.95
비궤양성각막염,암컷,6,American Shorthair,Right Eye,5.95
비궤양성각막염,암컷,9,American Shorthair,Left Eye,5.95
비궤양성각막염,수컷,4,American Shorthair,Left Eye,5.95
비궤양성각막염,수컷,2,American Shorthair,Right Eye,5.95
비궤양성각막염,수컷,4,American Shorthair,Right Eye,5.95
비궤양성각막염,암컷,6,American Shorthair,Left Eye,5.95
비궤양성각막염,암컷,0,American Shorthair,Right Eye,5.95
비궤양성각막염,수컷,0,American Shorthair,Left Eye,5.95
비궤양성각막염,수컷,2,American Shorthair,Left Eye,5.95
비궤양성각막염,수컷,2,American Shorthair,Right Eye,5.95
비궤양성각막염,암컷,9,American Shorthair,Left Eye,5.95
비궤양성각막염,암컷,0,American Shorthair,Right Eye,5.95
비궤양성각막염,수컷,2,American Shorthair,Right Eye,5.95
비궤양성각막염,암컷,9,American Shorthair,Right Eye,5.95
비궤양성각막염,암컷,0,American Shorthair,Left Eye,5.95
비궤양성각막염,수컷,2,American Shorthair,Right Eye,5.95
비궤양성각막염,암컷,4,American Shorthair,Left Eye,5.95
비궤양성각막염,수컷,4,American Shorthair,Left Eye,5.95
비궤양성각막염,암컷,9,American Shorthair,Left Eye,5.95
비궤양성각막염,암컷,6,American Shorthair,Right Eye,5.95
비궤양성각막염,암컷,0,American Shorthair,Right Eye,5.95
비궤양성각막염,수컷,4,American Shorthair,Left Eye,5.95
비궤양성각막염,수컷,2,American Shorthair,Right Eye,5.95
비궤양성각막염,수컷,4,American Shorthair,Left Eye,5.95
비궤양성각막염,암컷,6,American Shorthair,Left Eye,5.95
비궤양성각막염,수컷,2,American Shorthair,Right Eye,5.95
비궤양성각막염,암컷,9,American Shorthair,Left Eye,5.95
비궤양성각막염,암컷,9,American Shorthair,Right Eye,5.95
비궤양성각막염,암컷,6,American Shorthair,Left Eye,5.95
비궤양성각막염,암컷,0,American Shorthair,Left Eye,5.95
비궤양성각막염,수컷,2,American Shorthair,Right Eye,5.95
비궤양성각막염,암컷,9,American Shorthair,Right Eye,5.95
비궤양성각막염,수컷,4,American Shorthair,Right Eye,5.95
비궤양성각막염,암컷,6,American Shorthair,Left Eye,5.95
비궤양성각막염,암컷,4,American Shorthair,Right Eye,5.95
비궤양성각막염,암컷,2,American Shorthair,Right Eye,5.95
비궤양성각막염,암컷,2,American Shorthair,Right Eye,5.95
비궤양성각막염,암컷,2,American Shorthair,Right Eye,5.95
비궤양성각막염,암컷,2,American Shorthair,Right Eye,5.95
비궤양성각막염,암컷,2,American Shorthair,Right Eye,5.95
비궤양성각막염,암컷,2,American Shorthair,Right Eye,5.95
비궤양성각막염,암컷,2,American Shorthair,Right Eye,5.95
비궤양성각막염,암컷,2,American Shorthair,Right Eye,5.95
비궤양성각막염,암컷,2,American Shorthair,Right Eye,5.95
비궤양성각막염,암컷,2,American Shorthair,Right Eye,5.95
비궤양성각막염,암컷,6,American Shorthair,Right Eye,5.95
비궤양성각막염,암컷,6,American Shorthair,Right Eye,5.95
비궤양성각막염,암컷,2,American Shorthair,Right Eye,5.95
비궤양성각막염,암컷,3,American Shorthair,Right Eye,5.95
비궤양성각막염,암컷,4,Bengal,Right Eye,2.21
비궤양성각막염,수컷,7,Bengal,Left Eye,2.21
비궤양성각막염,암컷,4,Bengal,Right Eye,2.21
비궤양성각막염,암컷,4,Bengal,Right Eye,2.21
비궤양성각막염,수컷,5,Bengal,Left Eye,2.21
비궤양성각막염,암컷,4,Bengal,Left Eye,2.21
비궤양성각막염,암컷,0,Bengal,Left Eye,2.21
비궤양성각막염,암컷,0,Bengal,Left Eye,2.21
비궤양성각막염,암컷,4,Bengal,Right Eye,2.21
비궤양성각막염,수컷,5,Bengal,Left Eye,2.21
비궤양성각막염,수컷,5,Bengal,Left Eye,2.21
비궤양성각막염,암컷,4,Bengal,Right Eye,2.21
비궤양성각막염,수컷,5,Bengal,Left Eye,2.21
비궤양성각막염,수컷,5,Bengal,Left Eye,2.21
비궤양성각막염,암컷,0,Bengal,Left Eye,2.21
비궤양성각막염,수컷,5,Bengal,Left Eye,2.21
비궤양성각막염,암컷,4,Bengal,Left Eye,2.21
비궤양성각막염,암컷,0,Bengal,Left Eye,2.21
비궤양성각막염,암컷,4,Bengal,Left Eye,2.21
비궤양성각막염,암컷,0,Bengal,Left Eye,2.21
비궤양성각막염,수컷,2,Bengal,Right Eye,2.21
비궤양성각막염,암컷,1,Bengal,Right Eye,2.21
비궤양성각막염,수컷,2,Bengal,Left Eye,2.21
비궤양성각막염,암컷,1,Bengal,Left Eye,2.21
비궤양성각막염,수컷,0,Bengal,Right Eye,2.21
비궤양성각막염,암컷,4,Bengal,Right Eye,2.21
비궤양성각막염,수컷,2,Bengal,Left Eye,2.21
비궤양성각막염,수컷,2,Bengal,Left Eye,2.21
비궤양성각막염,수컷,1,Bengal,Left Eye,2.21
비궤양성각막염,수컷,1,Bengal,Left Eye,2.21
비궤양성각막염,수컷,2,Bengal,Left Eye,2.21
비궤양성각막염,수컷,2,Bengal,Left Eye,2.21
비궤양성각막염,암컷,4,Bengal,Right Eye,2.21
비궤양성각막염,수컷,1,Bengal,Right Eye,2.21
비궤양성각막염,수컷,1,Bengal,Right Eye,2.21
비궤양성각막염,수컷,1,Bengal,Left Eye,2.21
비궤양성각막염,수컷,2,Bengal,Left Eye,2.21
비궤양성각막염,수컷,2,Bengal,Right Eye,2.21
비궤양성각막염,수컷,2,Bengal,Right Eye,2.21
비궤양성각막염,수컷,2,Bengal,Left Eye,2.21
비궤양성각막염,수컷,2,Bengal,Right Eye,2.21
비궤양성각막염,수컷,0,Bengal,Left Eye,2.21
비궤양성각막염,수컷,2,Bengal,Left Eye,2.21
비궤양성각막염,수컷,2,Bengal,Right Eye,2.21
비궤양성각막염,암컷,4,Bengal,Left Eye,2.21
비궤양성각막염,암컷,1,Bengal,Left Eye,2.21
비궤양성각막염,수컷,2,Bengal,Left Eye,2.21
비궤양성각막염,수컷,2,Bengal,Left Eye,2.21
비궤양성각막염,수컷,2,Bengal,Right Eye,2.21
비궤양성각막염,수컷,2,Bengal,Right Eye,2.21
비궤양성각막염,수컷,2,Bengal,Right Eye,2.21
비궤양성각막염,수컷,0,Bengal,Right Eye,2.21
비궤양성각막염,수컷,4,Bengal,Right Eye,2.21
비궤양성각막염,수컷,0,Bengal,Right Eye,2.21
비궤양성각막염,수컷,0,Bengal,Right Eye,2.21
비궤양성각막염,수컷,0,Bengal,Left Eye,2.21
비궤양성각막염,수컷,0,Bengal,Left Eye,2.21
비궤양성각막염,수컷,4,Bengal,Right Eye,2.21
비궤양성각막염,수컷,0,Bengal,Left Eye,2.21
비궤양성각막염,수컷,0,Bengal,Left Eye,2.21
비궤양성각막염,수컷,4,Bengal,Right Eye,2.21
비궤양성각막염,수컷,0,Bengal,Right Eye,2.21
비궤양성각막염,수컷,6,British Shorthair,Right Eye,4.48
비궤양성각막염,수컷,6,British Shorthair,Right Eye,4.48
비궤양성각막염,수컷,6,British Shorthair,Right Eye,4.48
비궤양성각막염,수컷,6,British Shorthair,Right Eye,4.48
비궤양성각막염,수컷,1,British Shorthair,Left Eye,4.48
비궤양성각막염,수컷,6,British Shorthair,Right Eye,4.48
비궤양성각막염,수컷,1,British Shorthair,Left Eye,4.48
비궤양성각막염,수컷,6,British Shorthair,Right Eye,4.48
비궤양성각막염,수컷,6,British Shorthair,Right Eye,4.48
비궤양성각막염,수컷,11,British Shorthair,Right Eye,4.48
비궤양성각막염,암컷,0,British Shorthair,Left Eye,4.48
비궤양성각막염,수컷,6,British Shorthair,Right Eye,4.48
비궤양성각막염,수컷,11,British Shorthair,Right Eye,4.48
비궤양성각막염,수컷,6,British Shorthair,Right Eye,4.48
비궤양성각막염,수컷,11,British Shorthair,Right Eye,4.48
비궤양성각막염,수컷,6,British Shorthair,Right Eye,4.48
비궤양성각막염,수컷,0,British Shorthair,Left Eye,4.48
비궤양성각막염,수컷,11,British Shorthair,Right Eye,4.48
비궤양성각막염,수컷,6,British Shorthair,Right Eye,4.48
비궤양성각막염,수컷,6,British Shorthair,Right Eye,4.48
비궤양성각막염,수컷,0,British Shorthair,Left Eye,4.48
비궤양성각막염,수컷,6,British Shorthair,Right Eye,4.48
비궤양성각막염,수컷,6,British Shorthair,Right Eye,4.48
비궤양성각막염,수컷,11,British Shorthair,Right Eye,4.48
비궤양성각막염,수컷,6,British Shorthair,Right Eye,4.48
비궤양성각막염,수컷,0,British Shorthair,Right Eye,4.48
비궤양성각막염,암컷,0,British Shorthair,Left Eye,4.48
비궤양성각막염,수컷,6,British Shorthair,Right Eye,4.48
비궤양성각막염,암컷,0,British Shorthair,Left Eye,4.48
비궤양성각막염,암컷,0,British Shorthair,Left Eye,4.48
비궤양성각막염,암컷,0,British Shorthair,Left Eye,4.48
비궤양성각막염,수컷,6,British Shorthair,Right Eye,4.48
비궤양성각막염,수컷,6,British Shorthair,Right Eye,4.48
비궤양성각막염,수컷,6,British Shorthair,Right Eye,4.48
비궤양성각막염,수컷,6,British Shorthair,Right Eye,4.48
비궤양성각막염,수컷,11,British Shorthair,Right Eye,4.48
비궤양성각막염,수컷,7,British Shorthair,Left Eye,4.48
비궤양성각막염,암컷,1,British Shorthair,Right Eye,4.48
비궤양성각막염,수컷,1,British Shorthair,Right Eye,4.48
비궤양성각막염,암컷,1,British Shorthair,Right Eye,4.48
비궤양성각막염,수컷,1,British Shorthair,Left Eye,4.48
비궤양성각막염,수컷,0,British Shorthair,Left Eye,4.48
비궤양성각막염,수컷,1,British Shorthair,Left Eye,4.48
비궤양성각막염,수컷,1,British Shorthair,Right Eye,4.48
비궤양성각막염,수컷,1,British Shorthair,Left Eye,4.48
비궤양성각막염,수컷,11,British Shorthair,Left Eye,4.48
비궤양성각막염,수컷,0,British Shorthair,Right Eye,4.48
비궤양성각막염,암컷,1,British Shorthair,Left Eye,4.48
비궤양성각막염,수컷,11,British Shorthair,Left Eye,4.48
비궤양성각막염,수컷,1,British Shorthair,Right Eye,4.48
비궤양성각막염,수컷,1,British Shorthair,Left Eye,4.48
비궤양성각막염,수컷,5,British Shorthair,Left Eye,4.48
비궤양성각막염,수컷,11,British Shorthair,Right Eye,4.48
비궤양성각막염,수컷,7,British Shorthair,Left Eye,4.48
비궤양성각막염,수컷,5,British Shorthair,Left Eye,4.48
비궤양성각막염,수컷,1,British Shorthair,Right Eye,4.48
비궤양성각막염,수컷,11,British Shorthair,Left Eye,4.48
비궤양성각막염,수컷,11,British Shorthair,Right Eye,4.48
비궤양성각막염,수컷,11,British Shorthair,Left Eye,4.48
비궤양성각막염,수컷,0,British Shorthair,Left Eye,4.48
비궤양성각막염,암컷,0,British Shorthair,Right Eye,4.48
비궤양성각막염,수컷,1,British Shorthair,Left Eye,4.48
비궤양성각막염,수컷,11,British Shorthair,Right Eye,4.48
비궤양성각막염,암컷,1,British Shorthair,Left Eye,4.48
비궤양성각막염,수컷,1,British Shorthair,Right Eye,4.48
비궤양성각막염,수컷,1,British Shorthair,Right Eye,4.48
비궤양성각막염,수컷,1,British Shorthair,Left Eye,4.48
비궤양성각막염,암컷,1,British Shorthair,Right Eye,4.48
비궤양성각막염,수컷,1,British Shorthair,Right Eye,4.48
비궤양성각막염,수컷,11,British Shorthair,Right Eye,4.48
비궤양성각막염,수컷,7,British Shorthair,Left Eye,4.48
비궤양성각막염,수컷,1,British Shorthair,Right Eye,4.48
비궤양성각막염,수컷,5,British Shorthair,Left Eye,4.48
비궤양성각막염,수컷,7,British Shorthair,Right Eye,4.48
비궤양성각막염,수컷,5,British Shorthair,Right Eye,4.48
비궤양성각막염,수컷,5,British Shorthair,Right Eye,4.48
비궤양성각막염,수컷,0,British Shorthair,Right Eye,4.48
비궤양성각막염,수컷,7,British Shorthair,Left Eye,4.48
비궤양성각막염,암컷,1,British Shorthair,Right Eye,4.48
비궤양성각막염,수컷,5,British Shorthair,Left Eye,4.48
비궤양성각막염,수컷,5,British Shorthair,Left Eye,4.48
비궤양성각막염,수컷,5,British Shorthair,Right Eye,4.48
비궤양성각막염,수컷,11,British Shorthair,Left Eye,4.48
비궤양성각막염,수컷,5,British Shorthair,Left Eye,4.48
비궤양성각막염,수컷,7,British Shorthair,Right Eye,4.48
비궤양성각막염,수컷,7,British Shorthair,Right Eye,4.48
비궤양성각막염,암컷,0,British Shorthair,Right Eye,4.48
비궤양성각막염,수컷,7,British Shorthair,Right Eye,4.48
비궤양성각막염,수컷,5,British Shorthair,Right Eye,4.48
비궤양성각막염,수컷,1,British Shorthair,Right Eye,4.48
비궤양성각막염,수컷,1,British Shorthair,Right Eye,4.48
비궤양성각막염,수컷,7,British Shorthair,Right Eye,4.48
비궤양성각막염,수컷,5,British Shorthair,Right Eye,4.48
비궤양성각막염,수컷,6,British Shorthair,Right Eye,4.48
비궤양성각막염,수컷,1,British Shorthair,Left Eye,4.48
비궤양성각막염,수컷,1,British Shorthair,Left Eye,4.48
비궤양성각막염,암컷,0,British Shorthair,Right Eye,4.48
비궤양성각막염,수컷,6,Devon Rex,Right Eye,3.11
비궤양성각막염,수컷,6,Devon Rex,Left Eye,3.11
비궤양성각막염,수컷,6,Devon Rex,Right Eye,3.11
비궤양성각막염,수컷,0,Devon Rex,Right Eye,3.11
비궤양성각막염,수컷,2,Devon Rex,Left Eye,3.11
비궤양성각막염,수컷,2,Devon Rex,Left Eye,3.11
비궤양성각막염,수컷,2,Devon Rex,Left Eye,3.11
비궤양성각막염,수컷,2,Devon Rex,Left Eye,3.11
비궤양성각막염,수컷,2,Devon Rex,Left Eye,3.11
비궤양성각막염,수컷,1,Egyptian Mau,Right Eye,1.0
비궤양성각막염,수컷,1,Egyptian Mau,Right Eye,1.0
비궤양성각막염,수컷,1,Egyptian Mau,Right Eye,1.0
비궤양성각막염,수컷,1,Egyptian Mau,Left Eye,1.0
비궤양성각막염,수컷,1,Egyptian Mau,Right Eye,1.0
비궤양성각막염,수컷,1,Egyptian Mau,Left Eye,1.0
비궤양성각막염,수컷,1,Egyptian Mau,Right Eye,1.0
비궤양성각막염,수컷,1,Egyptian Mau,Left Eye,1.0
비궤양성각막염,수컷,1,Egyptian Mau,Right Eye,1.0
비궤양성각막염,수컷,1,Egyptian Mau,Left Eye,1.0
비궤양성각막염,수컷,1,Egyptian Mau,Right Eye,1.0
비궤양성각막염,수컷,1,Egyptian Mau,Left Eye,1.0
비궤양성각막염,수컷,1,Egyptian Mau,Left Eye,1.0
비궤양성각막염,수컷,1,Egyptian Mau,Left Eye,1.0
비궤양성각막염,수컷,1,Egyptian Mau,Right Eye,1.0
비궤양성각막염,수컷,1,Egyptian Mau,Left Eye,1.0
비궤양성각막염,수컷,1,Egyptian Mau,Right Eye,1.0
비궤양성각막염,수컷,1,Egyptian Mau,Right Eye,1.0
비궤양성각막염,수컷,1,Egyptian Mau,Right Eye,1.0
비궤양성각막염,수컷,1,Egyptian Mau,Right Eye,1.0
비궤양성각막염,수컷,1,Egyptian Mau,Right Eye,1.0
비궤양성각막염,수컷,1,Egyptian Mau,Right Eye,1.0
비궤양성각막염,수컷,1,Egyptian Mau,Left Eye,1.0
비궤양성각막염,수컷,1,Egyptian Mau,Left Eye,1.0
비궤양성각막염,수컷,1,Egyptian Mau,Right Eye,1.0
비궤양성각막염,수컷,1,Egyptian Mau,Left Eye,1.0
비궤양성각막염,수컷,1,Egyptian Mau,Right Eye,1.0
비궤양성각막염,수컷,1,Egyptian Mau,Right Eye,1.0
비궤양성각막염,수컷,1,Egyptian Mau,Right Eye,1.0
비궤양성각막염,수컷,1,Egyptian Mau,Left Eye,1.0
