label_disease_nm,gender,age,breed,eye_position,age_mean
각막부골편,수컷,2,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,1,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,6,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,10,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,2,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,2,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,1,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,1,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,4,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,4,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,3,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,4,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,10,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,2,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,7,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,1,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,3,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,2,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,10,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,2,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,4,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,6,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,1,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,10,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,2,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,10,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,10,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,4,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,4,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,2,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,2,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,10,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,10,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,4,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,10,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,4,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,10,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,4,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,10,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,10,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,7,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,10,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,10,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,2,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,10,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,10,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,1,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,10,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,2,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,4,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,8,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,10,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,1,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,2,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,1,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,2,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,7,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,1,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,10,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,10,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,10,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,4,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,8,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,10,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,10,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,1,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,10,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,6,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,6,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,10,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,10,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,1,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,8,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,10,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,2,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,8,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,4,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,2,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,10,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,10,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,7,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,2,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,6,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,10,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,10,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,6,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,10,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,2,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,10,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,7,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,10,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,2,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,2,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,4,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,4,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,3,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,10,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,2,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,10,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,2,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,4,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,1,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,4,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,4,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,3,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,8,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,1,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,7,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,10,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,6,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,1,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,0,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,2,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,10,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,4,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,1,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,10,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,10,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,10,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,2,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,6,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,7,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,4,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,10,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,4,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,6,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,10,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,1,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,7,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,10,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,1,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,10,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,10,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,1,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,7,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,10,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,1,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,7,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,8,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,2,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,4,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,2,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,2,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,4,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,8,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,4,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,2,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,10,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,7,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,2,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,4,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,6,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,4,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,10,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,4,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,4,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,8,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,10,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,10,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,10,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,2,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,2,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,2,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,10,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,10,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,2,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,6,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,7,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,10,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,7,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,10,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,10,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,4,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,10,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,10,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,2,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,10,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,2,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,4,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,2,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,4,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,8,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,10,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,2,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,2,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,4,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,1,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,2,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,4,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,2,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,7,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,10,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,2,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,4,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,10,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,10,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,4,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,4,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,3,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,7,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,6,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,2,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,3,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,1,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,1,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,2,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,10,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,3,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,2,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,10,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,2,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,8,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,8,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,6,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,4,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,2,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,4,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,10,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,10,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,4,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,4,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,10,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,10,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,10,Korean Shorthair,Right Eye,3.76
각막부골편,수컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,2,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,수컷,2,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Left Eye,3.76
각막부골편,암컷,6,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,10,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Right Eye,3.76
각막부골편,암컷,1,Korean Shorthair,Left Eye,3.76
