label_disease_nm,gender,age,breed,eye_position,age_mean
각막부골편,수컷,1,페르시안,오른쪽눈,5.59
각막부골편,암컷,13,페르시안,오른쪽눈,5.59
각막부골편,암컷,5,페르시안,왼쪽눈,5.59
각막부골편,암컷,9,샴(샤미즈),왼쪽눈,5.94
각막부골편,암컷,2,엑조틱 숏헤어,왼쪽눈,4.9
각막부골편,수컷,1,코리아 숏헤어,왼쪽눈,3.76
각막부골편,수컷,1,코리아 숏헤어,왼쪽눈,3.76
각막부골편,암컷,4,아메리칸 숏헤어,왼쪽눈,7.27
각막부골편,수컷,9,스코티시 폴드,왼쪽눈,5.03
각막부골편,수컷,7,스코티시 폴드,왼쪽눈,5.03
각막부골편,암컷,12,페르시안,오른쪽눈,5.59
각막부골편,수컷,1,스코티시 폴드,왼쪽눈,5.03
각막부골편,수컷,9,페르시안,오른쪽눈,5.59
각막부골편,수컷,5,스코티시 폴드,왼쪽눈,5.03
각막부골편,암컷,1,먼치킨,왼쪽눈,2.77
각막부골편,암컷,5,페르시안,오른쪽눈,5.59
각막부골편,암컷,2,엑조틱 숏헤어,왼쪽눈,4.9
각막부골편,암컷,2,엑조틱 숏헤어,오른쪽눈,4.9
각막부골편,암컷,2,엑조틱 숏헤어,오른쪽눈,4.9
각막부골편,암컷,2,엑조틱 숏헤어,오른쪽눈,4.9
각막부골편,수컷,1,코리아 숏헤어,왼쪽눈,3.76
각막부골편,수컷,1,코리아 숏헤어,오른쪽눈,3.76
각막부골편,수컷,1,코리아 숏헤어,오른쪽눈,3.76
각막부골편,암컷,1,코리아 숏헤어,오른쪽눈,3.76
각막부골편,암컷,4,코리아 숏헤어,오른쪽눈,3.76
각막부골편,암컷,4,코리아 숏헤어,왼쪽눈,3.76
각막부골편,수컷,0,페르시안,왼쪽눈,5.59
각막부골편,수컷,8,히말라얀,왼쪽눈,3.97
각막부골편,암컷,5,페르시안,오른쪽눈,5.59
각막부골편,수컷,3,코리아 숏헤어,오른쪽눈,3.76
각막부골편,암컷,2,엑조틱 숏헤어,오른쪽눈,4.9
각막부골편,암컷,2,엑조틱 숏헤어,오른쪽눈,4.9
각막부골편,수컷,6,페르시안,오른쪽눈,5.59
각막부골편,암컷,4,페르시안,왼쪽눈,5.59
각막부골편,수컷,9,페르시안,왼쪽눈,5.59
각막부골편,암컷,2,브리티쉬 숏헤어,왼쪽눈,3.08
각막부골편,암컷,9,엑조틱 숏헤어,오른쪽눈,4.9
각막부골편,수컷,1,페르시안,오른쪽눈,5.59
각막부골편,암컷,8,스코티시 폴드,왼쪽눈,5.03
각막부골편,수컷,0,페르시안,왼쪽눈,5.59
각막부골편,암컷,13,페르시안,오른쪽눈,5.59
각막부골편,암컷,13,페르시안,오른쪽눈,5.59
각막부골편,암컷,12,아메리칸 숏헤어,오른쪽눈,7.27
각막부골편,수컷,3,스핑크스,왼쪽눈,1.95
각막부골편,수컷,6,페르시안,왼쪽눈,5.59
각막부골편,수컷,6,페르시안,왼쪽눈,5.59
각막부골편,수컷,6,페르시안,왼쪽눈,5.59
각막부골편,수컷,0,페르시안,오른쪽눈,5.59
각막부골편,암컷,12,페르시안,오른쪽눈,5.59
각막부골편,수컷,2,엑조틱 숏헤어,오른쪽눈,4.9
각막부골편,암컷,9,엑조틱 숏헤어,왼쪽눈,4.9
각막부골편,수컷,7,스코티시 폴드,오른쪽눈,5.03
각막부골편,암컷,12,아메리칸 숏헤어,왼쪽눈,7.27
각막부골편,암컷,12,아메리칸 숏헤어,왼쪽눈,7.27
각막부골편,암컷,5,페르시안,왼쪽눈,5.59
각막부골편,암컷,2,엑조틱 숏헤어,왼쪽눈,4.9
각막부골편,암컷,6,페르시안,오른쪽눈,5.59
각막부골편,암컷,1,코리아 숏헤어,왼쪽눈,3.76
각막부골편,암컷,1,엑조틱 숏헤어,왼쪽눈,4.9
각막부골편,수컷,1,코리아 숏헤어,왼쪽눈,3.76
각막부골편,암컷,5,페르시안,왼쪽눈,5.59
각막부골편,암컷,9,엑조틱 숏헤어,오른쪽눈,4.9
각막부골편,수컷,5,스코티시 폴드,왼쪽눈,5.03
각막부골편,암컷,4,아메리칸 숏헤어,왼쪽눈,7.27
각막부골편,수컷,8,페르시안,왼쪽눈,5.59
각막부골편,수컷,6,페르시안,왼쪽눈,5.59
각막부골편,암컷,8,페르시안,왼쪽눈,5.59
각막부골편,암컷,8,페르시안,왼쪽눈,5.59
각막부골편,수컷,12,페르시안,오른쪽눈,5.59
각막부골편,수컷,9,페르시안,오른쪽눈,5.59
각막부골편,암컷,1,아메리칸 숏헤어,오른쪽눈,7.27
각막부골편,수컷,1,브리티쉬 숏헤어,왼쪽눈,3.08
각막부골편,수컷,1,페르시안,왼쪽눈,5.59
각막부골편,암컷,13,페르시안,왼쪽눈,5.59
각막부골편,암컷,12,아메리칸 숏헤어,왼쪽눈,7.27
각막부골편,암컷,12,아메리칸 숏헤어,왼쪽눈,7.27
각막부골편,암컷,9,엑조틱 숏헤어,오른쪽눈,4.9
각막부골편,수컷,4,코리아 숏헤어,왼쪽눈,3.76
각막부골편,암컷,5,페르시안,오른쪽눈,5.59
각막부골편,수컷,6,페르시안,오른쪽눈,5.59
각막부골편,수컷,6,페르시안,오른쪽눈,5.59
각막부골편,암컷,10,페르시안,오른쪽눈,5.59
각막부골편,암컷,2,브리티쉬 숏헤어,왼쪽눈,3.08
각막부골편,수컷,2,스코티시 스트레이트,왼쪽눈,8.07
각막부골편,암컷,5,페르시안,오른쪽눈,5.59
각막부골편,암컷,9,엑조틱 숏헤어,오른쪽눈,4.9
각막부골편,수컷,1,페르시안,오른쪽눈,5.59
각막부골편,수컷,1,페르시안,오른쪽눈,5.59
각막부골편,암컷,6,코리아 숏헤어,오른쪽눈,3.76
각막부골편,수컷,10,코리아 숏헤어,왼쪽눈,3.76
각막부골편,수컷,2,코리아 숏헤어,오른쪽눈,3.76
각막부골편,암컷,5,페르시안,오른쪽눈,5.59
각막부골편,암컷,6,코리아 숏헤어,오른쪽눈,3.76
각막부골편,암컷,2,브리티쉬 숏헤어,오른쪽눈,3.08
각막부골편,암컷,7,코리아 숏헤어,오른쪽눈,3.76
각막부골편,암컷,6,코리아 숏헤어,오른쪽눈,3.76
각막부골편,수컷,6,페르시안,왼쪽눈,5.59
각막부골편,수컷,12,페르시안,왼쪽눈,5.59
각막부골편,수컷,0,페르시안,오른쪽눈,5.59
각막부골편,수컷,0,페르시안,오른쪽눈,5.59
각막부골편,암컷,1,코리아 숏헤어,왼쪽눈,3.76
각막부골편,암컷,2,브리티쉬 숏헤어,왼쪽눈,3.08
각막부골편,수컷,5,엑조틱 숏헤어,오른쪽눈,4.9
각막부골편,수컷,7,스코티시 폴드,오른쪽눈,5.03
각막부골편,수컷,7,스코티시 폴드,오른쪽눈,5.03
각막부골편,수컷,2,엑조틱 숏헤어,오른쪽눈,4.9
각막부골편,암컷,12,페르시안,왼쪽눈,5.59
각막부골편,암컷,12,페르시안,왼쪽눈,5.59
각막부골편,수컷,5,브리티쉬 숏헤어,왼쪽눈,3.08
각막부골편,암컷,12,아메리칸 숏헤어,오른쪽눈,7.27
각막부골편,암컷,12,아메리칸 숏헤어,오른쪽눈,7.27
각막부골편,암컷,12,아메리칸 숏헤어,왼쪽눈,7.27
각막부골편,암컷,6,코리아 숏헤어,왼쪽눈,3.76
각막부골편,암컷,5,페르시안,왼쪽눈,5.59
각막부골편,암컷,2,엑조틱 숏헤어,왼쪽눈,4.9
각막부골편,수컷,6,페르시안,왼쪽눈,5.59
각막부골편,암컷,1,먼치킨,오른쪽눈,2.77
각막부골편,수컷,3,엑조틱 숏헤어,왼쪽눈,4.9
각막부골편,수컷,15,아메리칸 숏헤어,오른쪽눈,7.27
각막부골편,암컷,7,페르시안,오른쪽눈,5.59
각막부골편,암컷,1,엑조틱 숏헤어,왼쪽눈,4.9
각막부골편,암컷,5,엑조틱 숏헤어,왼쪽눈,4.9
각막부골편,수컷,7,스코티시 폴드,왼쪽눈,5.03
각막부골편,암컷,12,아메리칸 숏헤어,왼쪽눈,7.27
각막부골편,암컷,12,아메리칸 숏헤어,오른쪽눈,7.27
각막부골편,암컷,9,엑조틱 숏헤어,오른쪽눈,4.9
각막부골편,암컷,9,엑조틱 숏헤어,오른쪽눈,4.9
각막부골편,암컷,6,코리아 숏헤어,왼쪽눈,3.76
각막부골편,암컷,8,스코티시 폴드,오른쪽눈,5.03
각막부골편,암컷,2,엑조틱 숏헤어,왼쪽눈,4.9
각막부골편,암컷,6,페르시안,왼쪽눈,5.59
각막부골편,수컷,3,스핑크스,오른쪽눈,1.95
각막부골편,수컷,1,코리아 숏헤어,오른쪽눈,3.76
각막부골편,암컷,1,코리아 숏헤어,오른쪽눈,3.76
각막부골편,암컷,1,코리아 숏헤어,오른쪽눈,3.76
각막부골편,암컷,1,코리아 숏헤어,오른쪽눈,3.76
각막부골편,암컷,1,코리아 숏헤어,오른쪽눈,3.76
각막부골편,수컷,1,스코티시 폴드,오른쪽눈,5.03
각막부골편,수컷,6,페르시안,왼쪽눈,5.59
각막부골편,암컷,9,엑조틱 숏헤어,왼쪽눈,4.9
각막부골편,수컷,1,페르시안,오른쪽눈,5.59
각막부골편,암컷,6,페르시안,오른쪽눈,5.59
각막부골편,수컷,1,페르시안,왼쪽눈,5.59
각막부골편,암컷,12,아메리칸 숏헤어,오른쪽눈,7.27
각막부골편,암컷,5,페르시안,왼쪽눈,5.59
각막부골편,수컷,9,페르시안,왼쪽눈,5.59
각막부골편,수컷,0,페르시안,오른쪽눈,5.59
각막부골편,수컷,3,코리아 숏헤어,왼쪽눈,3.76
각막부골편,수컷,5,스코티시 폴드,오른쪽눈,5.03
각막부골편,암컷,6,코리아 숏헤어,오른쪽눈,3.76
각막부골편,암컷,8,스코티시 폴드,왼쪽눈,5.03
각막부골편,수컷,2,코리아 숏헤어,오른쪽눈,3.76
각막부골편,암컷,1,코리아 숏헤어,왼쪽눈,3.76
각막부골편,암컷,5,페르시안,오른쪽눈,5.59
각막부골편,암컷,1,코리아 숏헤어,왼쪽눈,3.76
각막부골편,수컷,3,엑조틱 숏헤어,왼쪽눈,4.9
각막부골편,수컷,8,페르시안,오른쪽눈,5.59
각막부골편,암컷,8,페르시안,오른쪽눈,5.59
각막부골편,암컷,12,페르시안,왼쪽눈,5.59
각막부골편,암컷,5,엑조틱 숏헤어,오른쪽눈,4.9
각막부골편,암컷,6,페르시안,오른쪽눈,5.59
각막부골편,암컷,1,엑조틱 숏헤어,오른쪽눈,4.9
각막부골편,수컷,1,페르시안,오른쪽눈,5.59
각막부골편,암컷,12,아메리칸 숏헤어,오른쪽눈,7.27
각막부골편,암컷,12,아메리칸 숏헤어,오른쪽눈,7.27
각막부골편,암컷,12,아메리칸 숏헤어,오른쪽눈,7.27
각막부골편,암컷,6,코리아 숏헤어,오른쪽눈,3.76
각막부골편,암컷,5,페르시안,왼쪽눈,5.59
각막부골편,암컷,5,페르시안,왼쪽눈,5.59
각막부골편,암컷,5,페르시안,왼쪽눈,5.59
각막부골편,암컷,5,페르시안,왼쪽눈,5.59
각막부골편,암컷,2,엑조틱 숏헤어,왼쪽눈,4.9
각막부골편,암컷,10,코리아 숏헤어,왼쪽눈,3.76
각막부골편,수컷,6,페르시안,왼쪽눈,5.59
각막부골편,암컷,10,아비시니안,오른쪽눈,5.19
각막부골편,수컷,2,코리아 숏헤어,오른쪽눈,3.76
각막부골편,암컷,4,코리아 숏헤어,왼쪽눈,3.76
각막부골편,암컷,5,페르시안,오른쪽눈,5.59
각막부골편,암컷,2,브리티쉬 숏헤어,오른쪽눈,3.08
각막부골편,수컷,4,엑조틱 숏헤어,왼쪽눈,4.9
각막부골편,암컷,4,아메리칸 숏헤어,왼쪽눈,7.27
각막부골편,수컷,8,페르시안,왼쪽눈,5.59
각막부골편,암컷,0,스핑크스,오른쪽눈,1.95
각막부골편,암컷,10,페르시안,오른쪽눈,5.59
각막부골편,암컷,5,스코티시 스트레이트,오른쪽눈,8.07
각막부골편,수컷,4,페르시안,왼쪽눈,5.59
각막부골편,수컷,1,브리티쉬 숏헤어,왼쪽눈,3.08
각막부골편,수컷,6,코리아 숏헤어,왼쪽눈,3.76
각막부골편,수컷,1,페르시안,왼쪽눈,5.59
각막부골편,수컷,1,페르시안,왼쪽눈,5.59
각막부골편,암컷,12,아메리칸 숏헤어,오른쪽눈,7.27
각막부골편,암컷,6,코리아 숏헤어,왼쪽눈,3.76
각막부골편,암컷,5,페르시안,오른쪽눈,5.59
각막부골편,수컷,1,코리아 숏헤어,오른쪽눈,3.76
각막부골편,암컷,4,페르시안,오른쪽눈,5.59
각막부골편,수컷,9,페르시안,왼쪽눈,5.59
각막부골편,수컷,10,코리아 숏헤어,오른쪽눈,3.76
각막부골편,수컷,2,코리아 숏헤어,왼쪽눈,3.76
각막부골편,암컷,1,코리아 숏헤어,오른쪽눈,3.76
각막부골편,수컷,0,페르시안,왼쪽눈,5.59
각막부골편,암컷,0,스핑크스,오른쪽눈,1.95
각막부골편,암컷,8,스코티시 스트레이트,오른쪽눈,8.07
각막부골편,수컷,1,페르시안,왼쪽눈,5.59
각막부골편,수컷,6,페르시안,오른쪽눈,5.59
각막부골편,암컷,6,페르시안,오른쪽눈,5.59
각막부골편,수컷,1,페르시안,오른쪽눈,5.59
각막부골편,수컷,4,터키시 앙고라,왼쪽눈,2.88
각막부골편,수컷,3,스핑크스,왼쪽눈,1.95
각막부골편,암컷,10,코리아 숏헤어,왼쪽눈,3.76
각막부골편,암컷,10,아비시니안,오른쪽눈,5.19
각막부골편,수컷,10,코리아 숏헤어,왼쪽눈,3.76
각막부골편,암컷,5,페르시안,왼쪽눈,5.59
각막부골편,수컷,1,페르시안,오른쪽눈,5.59
각막부골편,암컷,6,코리아 숏헤어,오른쪽눈,3.76
각막부골편,수컷,6,페르시안,왼쪽눈,5.59
각막부골편,수컷,0,페르시안,오른쪽눈,5.59
각막부골편,수컷,0,페르시안,오른쪽눈,5.59
각막부골편,암컷,5,페르시안,오른쪽눈,5.59
각막부골편,암컷,6,코리아 숏헤어,오른쪽눈,3.76
각막부골편,암컷,9,엑조틱 숏헤어,왼쪽눈,4.9
각막부골편,암컷,4,아메리칸 숏헤어,오른쪽눈,7.27
각막부골편,수컷,5,엑조틱 숏헤어,오른쪽눈,4.9
각막부골편,수컷,9,스코티시 폴드,오른쪽눈,5.03
각막부골편,수컷,3,엑조틱 숏헤어,왼쪽눈,4.9
각막부골편,수컷,4,스코티시 폴드,왼쪽눈,5.03
각막부골편,수컷,4,페르시안,오른쪽눈,5.59
각막부골편,암컷,6,페르시안,왼쪽눈,5.59
각막부골편,암컷,8,페르시안,오른쪽눈,5.59
각막부골편,암컷,7,페르시안,왼쪽눈,5.59
각막부골편,수컷,1,스코티시 폴드,오른쪽눈,5.03
각막부골편,수컷,5,브리티쉬 숏헤어,왼쪽눈,3.08
각막부골편,수컷,12,페르시안,왼쪽눈,5.59
각막부골편,암컷,1,아메리칸 숏헤어,왼쪽눈,7.27
각막부골편,수컷,1,브리티쉬 숏헤어,오른쪽눈,3.08
각막부골편,암컷,12,아메리칸 숏헤어,왼쪽눈,7.27
각막부골편,암컷,12,아메리칸 숏헤어,왼쪽눈,7.27
각막부골편,암컷,6,코리아 숏헤어,오른쪽눈,3.76
각막부골편,암컷,5,페르시안,왼쪽눈,5.59
각막부골편,암컷,5,페르시안,왼쪽눈,5.59
각막부골편,암컷,5,페르시안,왼쪽눈,5.59
각막부골편,암컷,4,코리아 숏헤어,오른쪽눈,3.76
각막부골편,수컷,0,페르시안,오른쪽눈,5.59
각막부골편,암컷,12,페르시안,왼쪽눈,5.59
각막부골편,수컷,5,엑조틱 숏헤어,왼쪽눈,4.9
각막부골편,수컷,3,엑조틱 숏헤어,오른쪽눈,4.9
각막부골편,수컷,4,스코티시 폴드,오른쪽눈,5.03
각막부골편,수컷,6,페르시안,왼쪽눈,5.59
각막부골편,암컷,1,아메리칸 숏헤어,오른쪽눈,7.27
각막부골편,수컷,1,페르시안,왼쪽눈,5.59
각막부골편,수컷,1,페르시안,왼쪽눈,5.59
각막부골편,암컷,13,페르시안,왼쪽눈,5.59
각막부골편,암컷,6,코리아 숏헤어,왼쪽눈,3.76
각막부골편,수컷,1,페르시안,왼쪽눈,5.59
각막부골편,수컷,4,코리아 숏헤어,오른쪽눈,3.76
각막부골편,암컷,5,페르시안,오른쪽눈,5.59
각막부골편,암컷,5,페르시안,오른쪽눈,5.59
각막부골편,암컷,10,아비시니안,왼쪽눈,5.19
각막부골편,암컷,1,코리아 숏헤어,오른쪽눈,3.76
각막부골편,암컷,5,페르시안,오른쪽눈,5.59
각막부골편,암컷,0,스핑크스,오른쪽눈,1.95
각막부골편,암컷,2,엑조틱 숏헤어,오른쪽눈,4.9
각막부골편,수컷,3,스핑크스,오른쪽눈,1.95
각막부골편,수컷,2,코리아 숏헤어,왼쪽눈,3.76
각막부골편,암컷,13,페르시안,오른쪽눈,5.59
각막부골편,암컷,12,아메리칸 숏헤어,왼쪽눈,7.27
각막부골편,암컷,12,아메리칸 숏헤어,오른쪽눈,7.27
각막부골편,암컷,8,스코티시 폴드,오른쪽눈,5.03
각막부골편,암컷,2,엑조틱 숏헤어,왼쪽눈,4.9
각막부골편,수컷,6,페르시안,왼쪽눈,5.59
각막부골편,수컷,2,코리아 숏헤어,오른쪽눈,3.76
각막부골편,수컷,0,페르시안,오른쪽눈,5.59
각막부골편,암컷,9,엑조틱 숏헤어,오른쪽눈,4.9
각막부골편,암컷,1,코리아 숏헤어,오른쪽눈,3.76
각막부골편,암컷,1,엑조틱 숏헤어,왼쪽눈,4.9
각막부골편,수컷,9,스코티시 폴드,오른쪽눈,5.03
각막부골편,수컷,7,스코티시 폴드,오른쪽눈,5.03
각막부골편,암컷,6,페르시안,왼쪽눈,5.59
각막부골편,수컷,3,엑조틱 숏헤어,왼쪽눈,4.9
각막부골편,암컷,3,아메리칸 숏헤어,오른쪽눈,7.27
각막부골편,암컷,13,페르시안,오른쪽눈,5.59
각막부골편,암컷,5,페르시안,왼쪽눈,5.59
각막부골편,암컷,2,엑조틱 숏헤어,왼쪽눈,4.9
각막부골편,암컷,2,엑조틱 숏헤어,왼쪽눈,4.9
각막부골편,암컷,2,엑조틱 숏헤어,왼쪽눈,4.9
각막부골편,수컷,6,페르시안,왼쪽눈,5.59
각막부골편,수컷,6,페르시안,왼쪽눈,5.59
각막부골편,암컷,4,페르시안,오른쪽눈,5.59
각막부골편,수컷,0,페르시안,오른쪽눈,5.59
각막부골편,암컷,1,먼치킨,오른쪽눈,2.77
각막부골편,암컷,9,스코티시 스트레이트,왼쪽눈,8.07
각막부골편,암컷,9,스코티시 스트레이트,왼쪽눈,8.07
각막부골편,암컷,0,스핑크스,오른쪽눈,1.95
각막부골편,암컷,10,페르시안,오른쪽눈,5.59
각막부골편,암컷,10,페르시안,오른쪽눈,5.59
각막부골편,암컷,10,페르시안,오른쪽눈,5.59
각막부골편,암컷,2,데본 렉스,왼쪽눈,2.89
각막부골편,수컷,6,페르시안,왼쪽눈,5.59
각막부골편,암컷,8,페르시안,오른쪽눈,5.59
각막부골편,암컷,13,페르시안,왼쪽눈,5.59
각막부골편,암컷,12,아메리칸 숏헤어,오른쪽눈,7.27
각막부골편,암컷,9,엑조틱 숏헤어,오른쪽눈,4.9
각막부골편,암컷,5,페르시안,오른쪽눈,5.59
각막부골편,암컷,9,샴(샤미즈),오른쪽눈,5.94
각막부골편,암컷,9,샴(샤미즈),왼쪽눈,5.94
각막부골편,수컷,10,코리아 숏헤어,오른쪽눈,3.76
각막부골편,수컷,10,코리아 숏헤어,오른쪽눈,3.76
각막부골편,암컷,1,먼치킨,왼쪽눈,2.77
각막부골편,암컷,9,스코티시 스트레이트,오른쪽눈,8.07
각막부골편,암컷,13,페르시안,왼쪽눈,5.59
각막부골편,수컷,1,페르시안,오른쪽눈,5.59
각막부골편,수컷,1,페르시안,오른쪽눈,5.59
각막부골편,암컷,1,먼치킨,오른쪽눈,2.77
각막부골편,수컷,4,코리아 숏헤어,오른쪽눈,3.76
각막부골편,암컷,8,스코티시 폴드,왼쪽눈,5.03
각막부골편,수컷,3,스핑크스,왼쪽눈,1.95
각막부골편,수컷,10,코리아 숏헤어,왼쪽눈,3.76
각막부골편,수컷,8,히말라얀,오른쪽눈,3.97
각막부골편,암컷,0,스핑크스,왼쪽눈,1.95
각막부골편,수컷,1,페르시안,오른쪽눈,5.59
각막부골편,암컷,6,코리아 숏헤어,오른쪽눈,3.76
각막부골편,수컷,6,페르시안,왼쪽눈,5.59
각막부골편,암컷,4,아메리칸 숏헤어,오른쪽눈,7.27
각막부골편,수컷,4,엑조틱 숏헤어,오른쪽눈,4.9
각막부골편,수컷,4,페르시안,오른쪽눈,5.59
각막부골편,암컷,12,페르시안,왼쪽눈,5.59
각막부골편,암컷,8,페르시안,왼쪽눈,5.59
각막부골편,수컷,5,브리티쉬 숏헤어,왼쪽눈,3.08
각막부골편,수컷,5,브리티쉬 숏헤어,왼쪽눈,3.08
각막부골편,수컷,4,페르시안,오른쪽눈,5.59
각막부골편,암컷,3,아메리칸 숏헤어,오른쪽눈,7.27
각막부골편,수컷,1,브리티쉬 숏헤어,오른쪽눈,3.08
각막부골편,수컷,7,샴(샤미즈),왼쪽눈,5.94
각막부골편,수컷,1,페르시안,왼쪽눈,5.59
각막부골편,수컷,1,페르시안,오른쪽눈,5.59
각막부골편,암컷,5,페르시안,왼쪽눈,5.59
각막부골편,암컷,5,페르시안,왼쪽눈,5.59
각막부골편,암컷,9,샴(샤미즈),왼쪽눈,5.94
각막부골편,암컷,1,코리아 숏헤어,왼쪽눈,3.76
각막부골편,수컷,9,페르시안,오른쪽눈,5.59
각막부골편,암컷,1,코리아 숏헤어,왼쪽눈,3.76
각막부골편,암컷,4,코리아 숏헤어,왼쪽눈,3.76
각막부골편,수컷,0,페르시안,오른쪽눈,5.59
각막부골편,수컷,0,페르시안,오른쪽눈,5.59
각막부골편,암컷,0,스핑크스,왼쪽눈,1.95
각막부골편,암컷,9,스코티시 스트레이트,왼쪽눈,8.07
각막부골편,수컷,4,엑조틱 숏헤어,왼쪽눈,4.9
각막부골편,수컷,8,페르시안,왼쪽눈,5.59
각막부골편,암컷,6,페르시안,오른쪽눈,5.59
각막부골편,암컷,8,페르시안,왼쪽눈,5.59
각막부골편,암컷,7,페르시안,오른쪽눈,5.59
각막부골편,수컷,2,랙돌,오른쪽눈,2.61
각막부골편,암컷,9,엑조틱 숏헤어,오른쪽눈,4.9
각막부골편,암컷,13,페르시안,왼쪽눈,5.59
각막부골편,암컷,12,아메리칸 숏헤어,오른쪽눈,7.27
각막부골편,수컷,11,페르시안,왼쪽눈,5.59
각막부골편,암컷,9,샴(샤미즈),오른쪽눈,5.94
각막부골편,수컷,3,스핑크스,오른쪽눈,1.95
각막부골편,암컷,10,코리아 숏헤어,오른쪽눈,3.76
각막부골편,수컷,6,페르시안,오른쪽눈,5.59
각막부골편,암컷,4,코리아 숏헤어,오른쪽눈,3.76
각막부골편,수컷,0,페르시안,왼쪽눈,5.59
각막부골편,암컷,9,엑조틱 숏헤어,왼쪽눈,4.9
각막부골편,암컷,9,엑조틱 숏헤어,왼쪽눈,4.9
각막부골편,암컷,2,브리티쉬 숏헤어,왼쪽눈,3.08
각막부골편,암컷,9,스코티시 스트레이트,오른쪽눈,8.07
각막부골편,수컷,1,페르시안,왼쪽눈,5.59
각막부골편,암컷,13,페르시안,왼쪽눈,5.59
각막부골편,암컷,12,아메리칸 숏헤어,오른쪽눈,7.27
각막부골편,암컷,2,엑조틱 숏헤어,오른쪽눈,4.9
각막부골편,암컷,2,엑조틱 숏헤어,왼쪽눈,4.9
각막부골편,수컷,0,페르시안,왼쪽눈,5.59
각막부골편,암컷,10,코리아 숏헤어,왼쪽눈,3.76
각막부골편,암컷,2,엑조틱 숏헤어,오른쪽눈,4.9
각막부골편,수컷,6,페르시안,왼쪽눈,5.59
각막부골편,수컷,10,코리아 숏헤어,왼쪽눈,3.76
각막부골편,수컷,0,페르시안,왼쪽눈,5.59
각막부골편,수컷,0,페르시안,오른쪽눈,5.59
각막부골편,암컷,9,엑조틱 숏헤어,오른쪽눈,4.9
각막부골편,수컷,1,브리티쉬 숏헤어,오른쪽눈,3.08
각막부골편,암컷,7,코리아 숏헤어,오른쪽눈,3.76
각막부골편,수컷,1,페르시안,오른쪽눈,5.59
각막부골편,암컷,12,아메리칸 숏헤어,왼쪽눈,7.27
각막부골편,수컷,0,페르시안,오른쪽눈,5.59
각막부골편,암컷,12,페르시안,오른쪽눈,5.59
각막부골편,수컷,5,엑조틱 숏헤어,오른쪽눈,4.9
각막부골편,암컷,9,엑조틱 숏헤어,왼쪽눈,4.9
각막부골편,수컷,12,페르시안,왼쪽눈,5.59
각막부골편,수컷,4,페르시안,오른쪽눈,5.59
각막부골편,수컷,1,페르시안,오른쪽눈,5.59
각막부골편,수컷,1,페르시안,오른쪽눈,5.59
각막부골편,암컷,13,페르시안,오른쪽눈,5.59
각막부골편,암컷,13,페르시안,오른쪽눈,5.59
각막부골편,암컷,12,아메리칸 숏헤어,오른쪽눈,7.27
각막부골편,암컷,5,페르시안,왼쪽눈,5.59
각막부골편,수컷,6,페르시안,왼쪽눈,5.59
각막부골편,암컷,1,코리아 숏헤어,왼쪽눈,3.76
각막부골편,수컷,10,코리아 숏헤어,왼쪽눈,3.76
각막부골편,암컷,1,코리아 숏헤어,왼쪽눈,3.76
각막부골편,암컷,9,스코티시 스트레이트,왼쪽눈,8.07
각막부골편,수컷,2,스코티시 스트레이트,오른쪽눈,8.07
각막부골편,수컷,5,스코티시 폴드,왼쪽눈,5.03
각막부골편,수컷,4,엑조틱 숏헤어,왼쪽눈,4.9
각막부골편,수컷,4,페르시안,왼쪽눈,5.59
각막부골편,암컷,12,페르시안,오른쪽눈,5.59
각막부골편,암컷,12,페르시안,오른쪽눈,5.59
각막부골편,암컷,13,페르시안,왼쪽눈,5.59
각막부골편,암컷,12,아메리칸 숏헤어,왼쪽눈,7.27
각막부골편,암컷,6,코리아 숏헤어,왼쪽눈,3.76
각막부골편,암컷,5,페르시안,오른쪽눈,5.59
각막부골편,암컷,5,페르시안,오른쪽눈,5.59
각막부골편,암컷,5,페르시안,오른쪽눈,5.59
각막부골편,암컷,6,페르시안,왼쪽눈,5.59
각막부골편,수컷,3,스핑크스,오른쪽눈,1.95
각막부골편,수컷,6,페르시안,오른쪽눈,5.59
각막부골편,수컷,6,페르시안,오른쪽눈,5.59
각막부골편,암컷,1,코리아 숏헤어,오른쪽눈,3.76
각막부골편,암컷,5,페르시안,오른쪽눈,5.59
각막부골편,암컷,0,스핑크스,오른쪽눈,1.95
각막부골편,암컷,6,코리아 숏헤어,왼쪽눈,3.76
각막부골편,암컷,9,스코티시 스트레이트,오른쪽눈,8.07
각막부골편,암컷,5,페르시안,오른쪽눈,5.59
각막부골편,암컷,8,스코티시 폴드,오른쪽눈,5.03
각막부골편,암컷,2,엑조틱 숏헤어,오른쪽눈,4.9
각막부골편,암컷,2,엑조틱 숏헤어,왼쪽눈,4.9
각막부골편,수컷,10,코리아 숏헤어,오른쪽눈,3.76
각막부골편,암컷,2,브리티쉬 숏헤어,왼쪽눈,3.08
각막부골편,암컷,1,아메리칸 숏헤어,왼쪽눈,7.27
각막부골편,암컷,6,페르시안,오른쪽눈,5.59
각막부골편,수컷,1,코리아 숏헤어,왼쪽눈,3.76
각막부골편,수컷,2,코리아 숏헤어,왼쪽눈,3.76
각막부골편,암컷,5,페르시안,오른쪽눈,5.59
각막부골편,암컷,9,엑조틱 숏헤어,오른쪽눈,4.9
각막부골편,암컷,1,먼치킨,오른쪽눈,2.77
